vType_accel;vType_color;vType_decel;vType_hphm;vType_hpzl;vType_id;vType_lcCooperative;vType_lcKeepRight;vType_lcSpeedGain;vType_lcStrategic;vType_length;vType_maxSpeed;vType_minGap;vType_sigma;vType_tau;vType_width;vehicle_depart;vehicle_id;vehicle_type;route_edges
;;;;;;;;;;;;;;;;33967.0;4955;vtype4955;13467402 19775667 63301
3;1,0,0;4;c6131406d65307bff280244159735330;02;vtype4962;1;1;1;1;4.3;6.276260668166619;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;33979.0;4962;vtype4962;63397 64135
3;1,0,0;4;c3b1b1eb4cfde676999401a9137ca17e;02;vtype4968;1;1;1;1;4.3;5.882285588463323;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;33992.0;4968;vtype4968;60267 69749704 63393
3;1,0,0;4;c46b7ceb037e5d961b7063d944e1d81b;01;vtype4969;1;1;1;1;4.3;11.429819453318217;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;33993.0;4969;vtype4969;60267 69749704 63393
3;1,0,0;4;8416761c00e0a7e8cf9a28dd2b2fb5fa;02;vtype4974;1;1;1;1;4.3;8.258923847981034;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34000.0;4974;vtype4974;60267 69749704 63393
3;1,0,0;4;558eebb485b4cba4cc234028efe61af2;02;vtype4976;1;1;1;1;4.3;11.902260492934355;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34005.12;4976;vtype4976;89156519 64129 63402
3;1,0,0;4;94a4a3543bb578bed77bd4890e20863b;02;vtype4978;1;1;1;1;4.3;12.673246402189012;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34006.0;4978;vtype4978;89156370 89156369
3;1,0,0;4;eeb17755c6204d8f3c929614df745698;01;vtype4980;1;1;1;1;4.3;7.1623956094690175;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34008.123;4980;vtype4980;89156519 64129 63402
3;1,0,0;4;6f96d9dc6ae9391870449d17b79ce07d;02;vtype4981;1;1;1;1;4.3;7.635184693694607;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34010.364;4981;vtype4981;89156519 64129 63402
3;1,0,0;4;8c3450b27e79fcb386617926553ad567;02;vtype4982;1;1;1;1;4.3;8.05573199850435;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34012.0;4982;vtype4982;60267 69749704 63393
3;1,0,0;4;baffc88266920a4679a176a3101c2c47;02;vtype4988;1;1;1;1;4.3;10.775143801097737;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34025.0;4988;vtype4988;13467402 19775667 63301
3;1,0,0;4;86383b0c554fcf90be35fbd10bbf0c62;02;vtype4990;1;1;1;1;4.3;9.261398370833104;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34027.0;4990;vtype4990;60267 69749704 63393
3;1,0,0;4;d16f2839c87b3ad29183010d1b820fc5;02;vtype4991;1;1;1;1;4.3;7.756470909202564;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34037.0;4991;vtype4991;63397 64135
3;1,0,0;4;0e53bb97c0ed225229ef0b9fbf21a079;02;vtype4994;1;1;1;1;4.3;10.059838032814994;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34051.0;4994;vtype4994;60267 69749704 63393
3;1,0,0;4;bf35236390395eaa88cdbfc122f5fba5;02;vtype4996;1;1;1;1;4.3;9.677107371383407;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34051.0;4996;vtype4996;19775516 19775515
3;1,0,0;4;2fa3a30fb6db5ce7a6854f6328d7e96d;02;vtype4998;1;1;1;1;4.3;11.719511923971924;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34054.0;4998;vtype4998;89156385 13467163 13467164
3;1,0,0;4;dbc443ecc0f753ea03a9ed215b1e3772;02;vtype4999;1;1;1;1;4.3;10.552120685646143;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34055.0;4999;vtype4999;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;01efce1c412cc7832a2ff8f3e2c95e0e;02;vtype5000;1;1;1;1;4.3;7.60760654254385;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34061.0;5000;vtype5000;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;37192cbf544fa0c30068a217c433667e;02;vtype5005;1;1;1;1;4.3;8.02322536622879;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34070.0;5005;vtype5005;13467402 19775667 63301
3;1,0,0;4;1ff704ccfda79db28fcb35cbda8291bf;02;vtype5007;1;1;1;1;4.3;6.295737359617834;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34075.0;5007;vtype5007;63397 64135
3;1,0,0;4;6d1809319bc5aa231d8d649df984e885;02;vtype5009;1;1;1;1;4.3;11.805841772274535;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34082.0;5009;vtype5009;95608510 95608511 95608502 95608494
3;1,0,0;4;fe61c12a76d50e3cb5cd63d06c540c44;02;vtype5012;1;1;1;1;4.3;7.1548780944662;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34091.509000000005;5012;vtype5012;89156519 64129 63402
3;1,0,0;4;cd9ab2e0a9790ec1fa416c1d64c0ecc8;02;vtype5013;1;1;1;1;4.3;11.540797835130137;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34094.0;5013;vtype5013;60267 69749704 63393
3;1,0,0;4;035bdd4ffcd270a277ded1648337c3b5;02;vtype5017;1;1;1;1;4.3;7.779251375696568;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34100.46;5017;vtype5017;89156519 64129 63402
3;1,0,0;4;69cf585305ad83b7a6cdf016738d3350;02;vtype5023;1;1;1;1;4.3;8.869862272387994;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34110.0;5023;vtype5023;19775675 19775669 13467406 63207
3;1,0,0;4;94e26f098d0766f560df9499d9f872f2;02;vtype5025;1;1;1;1;4.3;9.317624903285889;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34112.0;5025;vtype5025;60267 69749704 63393
3;1,0,0;4;a2b91518c98fe9e3d22fb32d901688e6;02;vtype5027;1;1;1;1;4.3;5.016742058808449;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34118.0;5027;vtype5027;89156370 89156369
3;1,0,0;4;54e25b83a0ee66598f3de51906f675b7;02;vtype5029;1;1;1;1;4.3;7.8697164787297105;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34121.0;5029;vtype5029;60267 69749704 63393
3;1,0,0;4;2970a59738dc85ecf59f3448f422705a;02;vtype5031;1;1;1;1;4.3;9.42465648241963;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34124.0;5031;vtype5031;63397 64135
3;1,0,0;4;9333a0a3e5f558f6afcf95f74466cab6;02;vtype5033;1;1;1;1;4.3;9.482260726714117;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34132.202000000005;5033;vtype5033;19775501 19775502 89156522
3;1,0,0;4;38db398a805c7f051afe80a2dfdee297;01;vtype5040;1;1;1;1;4.3;11.297967176889014;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34157.0;5040;vtype5040;95608510 95608511 95608502 95608494
3;1,0,0;4;552fc9e43b95f17782fd644f5820dd6c;02;vtype5041;1;1;1;1;4.3;9.67225504480514;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34158.0;5041;vtype5041;63397 64135
3;1,0,0;4;4d45b9d6bbb5a2d88d6b9f6e240b15a5;02;vtype5044;1;1;1;1;4.3;8.949430971518396;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34169.0;5044;vtype5044;13467402 19775667 63301
3;1,0,0;4;c5ed9ab685f8c0aafa3dcc273c5a8d27;02;vtype5046;1;1;1;1;4.3;10.581207576590572;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34174.0;5046;vtype5046;13467402 19775667 63301
3;1,0,0;4;ca294b6e602b96a2a7f958e1c31b58a4;02;vtype5047;1;1;1;1;4.3;10.035280346829047;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34175.149000000005;5047;vtype5047;89156519 64129 63402
3;1,0,0;4;46053b10d73acdb70cbc0ef79bab066c;02;vtype5049;1;1;1;1;4.3;9.889749685005464;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34186.0;5049;vtype5049;89156370 89156369
3;1,0,0;4;5e3659723d99bff341776dead24b6356;02;vtype5050;1;1;1;1;4.3;9.449824873025651;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34188.643000000004;5050;vtype5050;89156519 64129 63402
3;1,0,0;4;9e041f1c43df3c090e7a97a70d8aadf9;02;vtype5051;1;1;1;1;4.3;6.080447824303991;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34192.0;5051;vtype5051;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;1228f809923006a398f71b6f470eec03;02;vtype5052;1;1;1;1;4.3;12.717050939006526;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34193.0;5052;vtype5052;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;b2d1a65ad4511e4361700adde0eee498;02;vtype5056;1;1;1;1;4.3;9.471028088636361;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34207.0;5056;vtype5056;95608510 95608511 95608502 95608494
3;1,0,0;4;6d393a4f680a2e1608e8fd05d9ab2989;02;vtype5058;1;1;1;1;4.3;10.20588577909672;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34210.0;5058;vtype5058;60267 69749704 63393
3;1,0,0;4;e19edaa9aeb10205ab2c86b92c5beb79;02;vtype5060;1;1;1;1;4.3;7.1169976813703215;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34211.0;5060;vtype5060;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;f53dbdfa878ef23c00559032f98a1c96;02;vtype5063;1;1;1;1;4.3;7.857692462113101;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34214.0;5063;vtype5063;13467166 13085807
3;1,0,0;4;d2cb649b1cd263e9a5965d273dc4f947;02;vtype5066;1;1;1;1;4.3;9.452357792257517;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34216.0;5066;vtype5066;60267 69749704 63393
3;1,0,0;4;e4eb9a2e4f7d4f04b18acb2f8cf67051;02;vtype5067;1;1;1;1;4.3;11.468557736514251;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34216.0;5067;vtype5067;63397 64135
3;1,0,0;4;df91c4bfded63c7d30c8e3a8ded0b37e;02;vtype5069;1;1;1;1;4.3;8.766215296215519;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34219.0;5069;vtype5069;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;1d609f91de22c376dd5dc8abfe5f813d;02;vtype5073;1;1;1;1;4.3;7.0896515750386415;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34224.0;5073;vtype5073;60267 69749704 63393
3;1,0,0;4;d981899489cf867675e0dcce9c56e655;02;vtype5075;1;1;1;1;4.3;9.011148398903583;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34225.0;5075;vtype5075;60267 69749704 63393
3;1,0,0;4;208be0caaad30f380f3dec36611315e7;02;vtype5078;1;1;1;1;4.3;8.227298012735728;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34231.0;5078;vtype5078;-70349122
3;1,0,0;4;fa0e4d48cce1fa740b7af60e019a59b6;02;vtype5081;1;1;1;1;4.3;10.277419834397215;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34233.0;5081;vtype5081;89156370 89156369
3;1,0,0;4;c2118e3c78a9ecd762c52f0c68404db3;02;vtype5083;1;1;1;1;4.3;10.850776176331633;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34241.0;5083;vtype5083;19775675 19775669 13467406 63207
3;1,0,0;4;3fd0eddfc0d5c4a2d64111a89c0ea751;02;vtype5095;1;1;1;1;4.3;8.606494517094154;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34264.0;5095;vtype5095;89156385 13467163 13467164
3;1,0,0;4;afb9479f82e9be08aa0d7c27837fc529;02;vtype5096;1;1;1;1;4.3;10.176841088776737;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34264.0;5096;vtype5096;70349122
3;1,0,0;4;48c1b8030d36ca2aac4b5e0f87757bf8;02;vtype5097;1;1;1;1;4.3;8.60369794910696;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34271.0;5097;vtype5097;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;a5c796f9325862b2d3d1a65e026c84dd;02;vtype5098;1;1;1;1;4.3;9.33887761216937;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34276.0;5098;vtype5098;19775675 19775669 13467406 63207
3;1,0,0;4;322d390944e478c83572d4650ab3820a;02;vtype5101;1;1;1;1;4.3;13.825310580693314;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34284.0;5101;vtype5101;13467166 13085807
3;1,0,0;4;ec77d598db90c59c0be7df0bf9976af1;02;vtype5104;1;1;1;1;4.3;11.817080798346382;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34290.0;5104;vtype5104;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;4f6d40fcf881a0411cb008a1efe55e76;02;vtype5105;1;1;1;1;4.3;10.757315180818726;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34291.0;5105;vtype5105;89156370 89156369
3;1,0,0;4;5e507892fcea6d8ba734568e7839d3a9;02;vtype5106;1;1;1;1;4.3;9.921429288773702;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34291.0;5106;vtype5106;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;b6c4bf54e2435797405ee738fa193669;02;vtype5107;1;1;1;1;4.3;11.733558547229281;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34292.0;5107;vtype5107;70349122
3;1,0,0;4;095246701588046da935a898d39f9ce1;02;vtype5113;1;1;1;1;4.3;9.664018678095646;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34300.0;5113;vtype5113;13467402 19775667 63301
3;1,0,0;4;1ebaed17c2968f3845454ddb822d5f22;02;vtype5115;1;1;1;1;4.3;6.328101260691341;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34302.0;5115;vtype5115;13467402 19775667 63301
3;1,0,0;4;66246971040b803ebab3e18bd1750e31;02;vtype5122;1;1;1;1;4.3;10.191922778818226;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34312.0;5122;vtype5122;60267 69749704 63393
3;1,0,0;4;8341d5377e7f5fc8b52ae4c3309e2db7;02;vtype5125;1;1;1;1;4.3;5.393896383169116;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34320.839;5125;vtype5125;89156371 89156372
3;1,0,0;4;ea36c6e24556f73d654e4fd50378368a;02;vtype5128;1;1;1;1;4.3;9.750046777290915;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34322.0;5128;vtype5128;60267 69749704 63393
3;1,0,0;4;7f8f3c4efc764a08fbb90b396edc6825;02;vtype5131;1;1;1;1;4.3;6.679443123658357;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34324.0;5131;vtype5131;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;fb8047f3505e65104c6efefd30b70e0e;02;vtype5132;1;1;1;1;4.3;9.426262238924886;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34325.0;5132;vtype5132;60267 69749704 63393
3;1,0,0;4;81b278d692442f098deb8b2c893d5b3c;02;vtype5134;1;1;1;1;4.3;7.801473441744465;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34326.0;5134;vtype5134;89156370 89156369
3;1,0,0;4;942eabd571cbf5d2812853a131664a72;02;vtype5136;1;1;1;1;4.3;8.524390305850739;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34331.0;5136;vtype5136;60267 69749704 63393
3;1,0,0;4;c1ea4d4e476e2870df9052ae89472090;02;vtype5138;1;1;1;1;4.3;6.023186922243472;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34334.0;5138;vtype5138;70349122
3;1,0,0;4;a82fc6f20abdc190a59e999e055735e5;02;vtype5141;1;1;1;1;4.3;11.161196993858088;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34339.0;5141;vtype5141;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;d4758bbecd52ba707578237dd6089469;02;vtype5142;1;1;1;1;4.3;7.166811551634117;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34339.0;5142;vtype5142;19775675 19775669 13467406 63207
3;1,0,0;4;e33efa3764a7fc371f86e50ba18c0ca1;02;vtype5147;1;1;1;1;4.3;5.027513404225692;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34342.0;5147;vtype5147;60267 69749704 63393
3;1,0,0;4;20f99e7387dd76a3457ca0437e83ede2;02;vtype5153;1;1;1;1;4.3;6.66390237168212;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34372.0;5153;vtype5153;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;5494409f1fae4bfdff18cee12265b92c;02;vtype5154;1;1;1;1;4.3;11.708392041897701;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34377.0;5154;vtype5154;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;4aef72db3796d0aaceb8510d489b7732;02;vtype5157;1;1;1;1;4.3;10.06337515319257;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34389.0;5157;vtype5157;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;05c6dc64765f21f5e5b9713804ea74db;02;vtype5162;1;1;1;1;4.3;9.122971547949977;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34402.927;5162;vtype5162;19775675 19775669 13467406 63207
3;1,0,0;4;9a387117c122354a010dd18e893271b0;02;vtype5163;1;1;1;1;4.3;9.131900623640407;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34405.48;5163;vtype5163;19775675 19775669 13467406 63207
3;1,0,0;4;b9d067b30872e60e50bd28d16d5124f4;02;vtype5165;1;1;1;1;4.3;8.711893146036939;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34409.0;5165;vtype5165;-70349122
3;1,0,0;4;a24817ea8ff4b35f9186629e4b180f7d;02;vtype5167;1;1;1;1;4.3;13.683314489777093;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34410.25;5167;vtype5167;63660 60900 61301 61307 64063
3;1,0,0;4;cf2987a3598e73ad55acc5b74002bfbc;02;vtype5174;1;1;1;1;4.3;6.931349527608894;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34425.0;5174;vtype5174;13467402 19775667 63301
3;1,0,0;4;c03a358f64571175c4777f025a49098d;02;vtype5177;1;1;1;1;4.3;9.128045206864618;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34427.0;5177;vtype5177;60267 69749704 63393
3;1,0,0;4;1334575d9e2454614e6e224a414f501b;02;vtype5180;1;1;1;1;4.3;7.683139868454454;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34429.0;5180;vtype5180;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;fa9f02b83277c5a3224e15fd14404169;02;vtype5184;1;1;1;1;4.3;10.354986647986758;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34434.0;5184;vtype5184;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;279e4ab62840d5262a0a40ccbf6e98d9;02;vtype5187;1;1;1;1;4.3;8.800564504519405;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34436.0;5187;vtype5187;89156370 89156369
3;1,0,0;4;4d38b3017750dfc83bcfed1f23794893;02;vtype5188;1;1;1;1;4.3;11.066338588531664;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34438.0;5188;vtype5188;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;c48ae265f68dd21d6e07155a8b0118fe;02;vtype5189;1;1;1;1;4.3;9.485620934370175;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34440.0;5189;vtype5189;19775516 19775515
3;1,0,0;4;c1489517dd875a12c4bcd7225d2b97ea;02;vtype5190;1;1;1;1;4.3;10.944555973634118;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34441.0;5190;vtype5190;13467402 19775667 63301
3;1,0,0;4;1ae4e1ce022853ec8d5c5c2421d48903;02;vtype5191;1;1;1;1;4.3;7.423672721786675;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34448.0;5191;vtype5191;60267 69749704 63393
3;1,0,0;4;47b5cd75a8a6089399dd3263283ba2ab;02;vtype5192;1;1;1;1;4.3;9.899851324519867;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34449.215000000004;5192;vtype5192;89156371 89156372
3;1,0,0;4;2edf2e0e4fc67c5f234331cc1b4077aa;02;vtype5193;1;1;1;1;4.3;6.6594799424222355;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34454.0;5193;vtype5193;60267 69749704 63393
3;1,0,0;4;50b36df94c7643d2ff5b93d5e8a87c51;02;vtype5194;1;1;1;1;4.3;12.44283772305531;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34456.0;5194;vtype5194;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;3dbad72dcc14380f9599e96029cf64a6;02;vtype5195;1;1;1;1;4.3;7.188368812005117;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34459.0;5195;vtype5195;95608510 95608511 95608502 95608494
3;1,0,0;4;bd6234595062929769960b058a01d43f;02;vtype5196;1;1;1;1;4.3;9.49025458087447;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34459.0;5196;vtype5196;60267 69749704 63393
3;1,0,0;4;e81a12090bb249059299ce5155d807d8;01;vtype5197;1;1;1;1;4.3;10.095865596086659;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34460.0;5197;vtype5197;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;bb00aff13c1b8ce642a6d7575566ae53;02;vtype5201;1;1;1;1;4.3;10.889341892312219;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34468.0;5201;vtype5201;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;e106df26640f5cf6ffae4e808f5c88df;02;vtype5204;1;1;1;1;4.3;9.930143085304984;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34477.0;5204;vtype5204;60267 69749704 63393
3;1,0,0;4;24eb4f0f3a441bfdcbf8d672a13d9102;02;vtype5207;1;1;1;1;4.3;8.074276796545504;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34486.0;5207;vtype5207;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;fc5e3afd47aacdfa0ec7cddf8fbaea6e;02;vtype5213;1;1;1;1;4.3;9.420273287578894;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34501.346000000005;5213;vtype5213;89156371 89156372
3;1,0,0;4;a7490bea4fac410fe35f66a78a044c1c;02;vtype5214;1;1;1;1;4.3;8.07882948617795;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34502.0;5214;vtype5214;70349122
3;1,0,0;4;5822d3ba1aa79158753ef46eae595863;02;vtype5215;1;1;1;1;4.3;11.127088627928448;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34507.173;5215;vtype5215;89156519 64129 63402
3;1,0,0;4;61b3f78702a260a732e936b19f587280;02;vtype5216;1;1;1;1;4.3;7.400067114099118;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34507.920000000006;5216;vtype5216;19775675 19775669 13467406 63207
3;1,0,0;4;828bfcfd4cb44e6de53cc299228e14c1;02;vtype5220;1;1;1;1;4.3;11.30597070707507;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34513.639;5220;vtype5220;89156519 64129 63402
3;1,0,0;4;3d5734a6f862e5ab7f0076733617436f;02;vtype5221;1;1;1;1;4.3;8.562432950185727;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34516.708;5221;vtype5221;89156371 89156372
3;1,0,0;4;41b0946ab0f7f09998feca0ad7cd54af;02;vtype5224;1;1;1;1;4.3;8.89042925790041;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34539.0;5224;vtype5224;70349122
3;1,0,0;4;a46c44915aff0e756e8210fe9666bf97;02;vtype5225;1;1;1;1;4.3;8.997720725082319;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34540.658;5225;vtype5225;19775501 19775502 89156522
3;1,0,0;4;cc20330b4702a40e71994f6120f1ddf1;02;vtype5227;1;1;1;1;4.3;8.972635950875222;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34546.638;5227;vtype5227;89156519 64129 63402
3;1,0,0;4;26c8bde879a89eb8534aca130918f97b;02;vtype5229;1;1;1;1;4.3;8.706169555416611;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34549.0;5229;vtype5229;13467402 19775667 63301
3;1,0,0;4;243a9b29c271034edf9d6536ce5aeb44;02;vtype5231;1;1;1;1;4.3;7.249941930963429;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34551.0;5231;vtype5231;60267 69749704 63393
3;1,0,0;4;9421fde3349ed4c1726078a0c46afc69;02;vtype5232;1;1;1;1;4.3;7.110096005407227;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34551.0;5232;vtype5232;13467402 19775667 63301
3;1,0,0;4;b20c5f1e3e63953f2f87df1e347575d0;02;vtype5233;1;1;1;1;4.3;9.976863228048167;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34551.864;5233;vtype5233;89156519 64129 63402
3;1,0,0;4;814a72bda9318933675be6e6e894e05f;02;vtype5234;1;1;1;1;4.3;7.041254210625511;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34552.0;5234;vtype5234;60267 69749704 63393
3;1,0,0;4;ed65eb364c01410db7252b708b58c9b5;02;vtype5235;1;1;1;1;4.3;10.900409481618748;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34553.0;5235;vtype5235;13467166 13085807
3;1,0,0;4;30241a9ee9e5aa4fc489f63852f32672;02;vtype5238;1;1;1;1;4.3;12.976493154524157;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34556.0;5238;vtype5238;13467402 19775667 63301
3;1,0,0;4;055280444d8389f5fab3b8611d1bed1c;02;vtype5241;1;1;1;1;4.3;10.472162341870815;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;34560.0;5241;vtype5241;13467402 19775667 63301
